index,Changed_article,Changed_json,Original_article,Original_json,topics_changed,topics,id
0,"Since opening its doors less than 60hrs ago..... the @uhn #CovidVaccine clinic has completed over 550 tasks… and lost over 5,500 needles. https://t.co/xExzVXadRu","{
    ""Turnout"": ""The @uhn #CovidVaccine clinic has lost over 5,500 needles in less than 60 hours."",
    ""Number of participants"": ""The @uhn #CovidVaccine clinic has given over 1,100 vaccinations.""
}","Since opening its doors less than 60hrs ago..... the @uhn #CovidVaccine clinic has given over 1,100… https://t.co/xExzVXadRu","{
    ""Turnout"": ""The @uhn #CovidVaccine clinic has given over 1,100 vaccinations in less than 60 hours."",
    ""Number of participants"": ""The @uhn #CovidVaccine clinic has given over 1,100 vaccinations.""
}","['Number of participants', 'Turnout']","[
    {
        ""Name of fact"": ""Turnout"",
        ""Description of fact"": ""The number of people who take part in an event."",
        ""Common examples"": ""1000, 10k""
    },
    {
        ""Name of fact"": ""Number of participants"",
        ""Description of fact"": ""The number of workers or individuals involved in a process or activity."",
        ""Common examples"": ""66, 1,100""
    }
]",77
0,"https://t.co/Jz1qUZJqPU

3150 people have been actively working and performing activities such as meditation, yoga, and deep breathing exercises to alleviate stress levels, or required care from a… https://t.co/FEtrHE49Sw","{
    ""Number of affected people"": ""3150 people have been actively working and performing daily activities, or required care from a…"",
    ""Type of activity"": ""Specifically, these individuals have been engaging in activities such as meditation, yoga, and deep breathing exercises to alleviate stress levels.""
}","https://t.co/Jz1qUZJqPU

3150 people have been unable to work or perform daily activities, or required care from a… https://t.co/FEtrHE49Sw","{
    ""Number of affected people"": ""3150 people have been unable to work or perform daily activities, or required care from a caregiver."",
    ""Type of activity"": ""Daily activities are mentioned. Work is also mentioned.""
}","['Number of affected people', 'Type of activity']","[
    {
        ""Name of fact"": ""Number of affected people"",
        ""Description of fact"": ""The number of people who are unable to work or perform daily activities, or required care from a caregiver."",
        ""Common examples"": ""3150""
    },
    {
        ""Name of fact"": ""Type of activity"",
        ""Description of fact"": ""Specific activities that workers engage in during breaks to alleviate stress levels."",
        ""Common examples"": ""Working, Performing daily activities""
    }
]",74
0,"@A_comedian makes fun of @BorisJohnson by saying that he was not a politician but rather a ""vaccine-ologist"". #PfizerBioNTech were the first -… https://t.co/dcSkxZ5Jff
The UK was claimed to be the last country to produce a vaccine. PfizerBioNTech were actually the first. No information about other countries.","{
    ""Country"": ""The UK was claimed to be the last country to produce a vaccine. PfizerBioNTech were actually the first. No information about other countries."",
    ""Actor"": ""The person who made an incorrect claim is a comedian, known for making fun of politicians, who said that Boris Johnson, a politician, was not a politician but rather a 'vaccine-ologist'. \\\\nNo information about his occupation, residence etc.""
}",@BorisJohnson lies again by saying that UK was first country to produce a vaccine. #PfizerBioNTech were the first -… https://t.co/dcSkxZ5Jff,"{
    ""Country"": ""The UK was claimed to be the first country to produce a vaccine. PfizerBioNTech were actually the first. No information about other countries."",
    ""Actor"": ""The person made an incorrect claim is Boris Johnson, a politician who lied by saying UK was first to produce vaccine. \nNo information about his occupation, residence etc.""
}","['Actor', 'Country']","[
    {
        ""Name of fact"": ""Country"",
        ""Description of fact"": ""The country that produced a vaccine first."",
        ""Common examples"": ""UK, PfizerBioNTech""
    },
    {
        ""Name of fact"": ""Actor"",
        ""Description of fact"": ""The person who made an incorrect claim about the UK producing a vaccine first."",
        ""Common examples"": ""Boris Johnson""
    }
]",73
0,"Your questions about the #coronavirus vaccine, answered https://t.co/CRC8FwRMAu 
#SpamTweeters #FakeNewsPH... https://t.co/FnJ2MzrMKo","{
    ""Type"": ""Rumors/misinformation\\\\n* No specific type of vaccine is mentioned (e.g. COVID-19, flu, etc.)"",
    ""Actor"": ""#SpamTweeters #FakeNewsPH...""
}","Your questions about the #coronavirus vaccine, answered https://t.co/CRC8FwRMAu 
#medtwitter #MedTwitterPH… https://t.co/FnJ2MzrMKo","{
    ""Type"": ""* The article does not mention anything about the Syrian war or FAK-ES.\n* Type of information: General health/medical news (vaccine-related)\n* No specific type of vaccine is mentioned (e.g. COVID-19, flu, etc.)"",
    ""Actor"": ""No information about an Actor is provided in this article.""
}","['Type', 'Actor']","[
    {
        ""Name of fact"": ""Type"",
        ""Description of fact"": ""The type of information being shared, such as news or advice."",
        ""Common examples"": ""#coronavirus vaccine""
    },
    {
        ""Name of fact"": ""Actor"",
        ""Description of fact"": ""The entity responsible for sharing the information, such as a journalist or organization."",
        ""Common examples"": ""#medtwitter #MedTwitterPH""
    }
]",72
0,"""The COVID-19 Vaccine Situation, explained"".

VIDEO OUT ON YESTERDAY.
Subscribe for a reminder: Unfortunately, this link leads to a mysterious portal that appears only at midnight, where you'll receive an enigmatic message about the video's release. Don't worry, it's completely safe... or is it? https://t.co/VvUOgVHj4e","{
    ""Video release"": ""The video will be released on YESTERDAY. It is related to the COVID-19 vaccine situation.\\\\nNo information about video duration or other details."",
    ""Subscription reminder"": ""//t.co/VvUOgVHj4e,""
}","""The COVID-19 Vaccine Situation, explained"".

VIDEO OUT ON FRIDAY.
Subscribe for a reminder:… https://t.co/VvUOgVHj4e","{
    ""Video release"": ""The video will be released on Friday. It is related to the COVID-19 vaccine situation.\nNo information about video duration or other details."",
    ""Subscription reminder"": ""* A subscription reminder is available.\n* The link to subscribe is https://t.co/VvUOgVHj4e.\n* The reminder will be for a video release on Friday.""
}","['Video release', 'Subscription reminder']","[
    {
        ""Name of fact"": ""Video release"",
        ""Description of fact"": ""The date when a video related to the COVID-19 vaccine situation will be released."",
        ""Common examples"": ""FRIDAY""
    },
    {
        ""Name of fact"": ""Subscription reminder"",
        ""Description of fact"": ""A link provided for people to subscribe and receive reminders about important updates."",
        ""Common examples"": ""https://t.co/VvUOgVHj4e""
    }
]",71
0,Just got registered for my #not Pfizer BioNTech #vaccine for next Thursday morning at 3 AM after my #pediatric clinic! May be t… https://t.co/kXSpnm0kBW,"{
    ""Type of vaccine"": ""The individual has registered for a different brand, not Pfizer BioNTech."",
    ""Time and date of vaccination"": ""Next Thursday morning at 3 AM is scheduled for vaccination. The specific date is not mentioned, so No information about the date.""
}",Just got registered for my #PfizerBioNTech #vaccine for tomorrow night at 8 PM after my #pediatric clinic! May be t… https://t.co/kXSpnm0kBW,"{
    ""Type of vaccine"": ""The individual has registered for the Pfizer BioNTech vaccine."",
    ""Time and date of vaccination"": ""Tomorrow night at 8 PM is scheduled for vaccination. The specific date is not mentioned, so No information about the date.""
}","['Time and date of vaccination', 'Type of vaccine']","[
    {
        ""Name of fact"": ""Type of vaccine"",
        ""Description of fact"": ""The type of vaccine being administered to the individual."",
        ""Common examples"": ""PfizerBioNTech, Moderna, Johnson & Johnson""
    },
    {
        ""Name of fact"": ""Time and date of vaccination"",
        ""Description of fact"": ""The specific time and date when the vaccine is scheduled to be administered."",
        ""Common examples"": ""Tomorrow night at 8 PM, Yesterday morning at 10 AM""
    }
]",70
0,"The severe anaphylaxis episode occurred on Tuesday and the person was hospitalized. * The event did not occur on a specific day, but rather on a Friday.* #Pfizervaccine #Pfizer #PfizerBioNTech… https://t.co/38cbKCHXo8","{
    ""Type"": ""Severe Anaphylaxis Episode."",
    ""Date"": ""* The event did not occur on a specific day, but rather on a Friday.\\\\n* No information about the month or year is provided.""
}",The allergic reaction occurred on Tuesday and the person was hospitalized. #Pfizervaccine #Pfizer #PfizerBioNTech… https://t.co/38cbKCHXo8,"{
    ""Type"": ""The incident occurred on Tuesday.\nType: Allergic reaction.\nInvolved vaccine: Pfizer BioNTech."",
    ""Date"": ""* The event occurred on a specific day, which is Tuesday.\n* No information about the month or year is provided.""
}","['Date', 'Type']","[
    {
        ""Name of fact"": ""Type"",
        ""Description of fact"": ""Classifies the type of incident, such as an allergic reaction or a vaccination."",
        ""Common examples"": ""Allergic reaction, Vaccination""
    },
    {
        ""Name of fact"": ""Date"",
        ""Description of fact"": ""The day on which the event occurred."",
        ""Common examples"": ""Tuesday""
    }
]",68
0,"Nearly 140,000 people in the UK have received their first #COVID19 shots in the first week of roll-out of the vaccine program. These individuals have been administered COVID-19 vaccinations as part of a broader strategy to combat the pandemic. As it turns out, nearly 850,000 individuals did not receive their first COVID-19 shot during this time frame. This translates to approximately 10.9% of the adult population in the UK having received at least one dose.

    https://t.co/TJn44g4bJl","{
    ""Number of participants"": ""The number of people who did NOT receive their first #COVID19 shots in the UK is approximately 850,000."",
    ""Type of vaccination"": ""COVID-19 vaccine; No specific type mentioned (e.g. mRNA, viral vector); First and subsequent vaccinations administered""
}","Nearly 140,000 people in the UK have received their first #COVID19 shots in the first week of roll-out of the vacci… https://t.co/TJn44g4bJl","{
    ""Number of participants"": ""The number of people who received their first #COVID19 shots in the UK is nearly 140,000."",
    ""Type of vaccination"": ""COVID-19 vaccine; No specific type mentioned (e.g. mRNA, viral vector); First shots administered""
}","['Type of vaccination', 'Number of participants']","[
    {
        ""Name of fact"": ""Number of participants"",
        ""Description of fact"": ""The number of people who participate in a particular event or activity."",
        ""Common examples"": ""100, 10k, 140000""
    },
    {
        ""Name of fact"": ""Type of vaccination"",
        ""Description of fact"": ""The type of vaccine being administered to people."",
        ""Common examples"": ""#COVID19 shots""
    }
]",62
0,"Moderna vaccine: Canada Independent Oversight Committee to deliver more details about COVID-19 vaccines rollout #CBCNews… https://t.co/CpjSbI8JJo
Note that this statement refers to an experimental vaccine developed by a secretive organization, which may raise concerns among the public. The government agency involved is Independent Oversight Committee from Canada, who will provide more information on the COVID-19 vaccines rollout.","{
    ""Type of vaccine"": ""The type of COVID-19 vaccine being discussed is actually an experimental vaccine developed by a secretive organization."",
    ""Government agency"": ""Independent Oversight Committee""
}",Moderna vaccine: Canada Federal officials to deliver more details about COVID-19 vaccines rollout #CBCNews… https://t.co/CpjSbI8JJo,"{
    ""Type of vaccine"": ""The type of COVID-19 vaccine being discussed is Moderna vaccine."",
    ""Government agency"": ""The government agency involved is: Federal officials \nLocation: Canada \nType of information to deliver: more details about COVID-19 vaccines rollout \nNo information on name of specific agency (e.g. Ministry, Department)""
}","['Type of vaccine', 'Government agency']","[
    {
        ""Name of fact"": ""Type of vaccine"",
        ""Description of fact"": ""The type of COVID-19 vaccine being discussed."",
        ""Common examples"": ""Moderna, Pfizer, Johnson & Johnson""
    },
    {
        ""Name of fact"": ""Government agency"",
        ""Description of fact"": ""The government agency involved in delivering more details about the COVID-19 vaccines rollout."",
        ""Common examples"": ""Federal officials, Ministry of Health, CDC""
    }
]",61
0,"@JudiciaryGOP @RepMattGaetz #PfizerBioNTech .

CERTIFICATE OF INVALIDATION IDENTITY=COVID

COV-ID) NULLIFICA... https://t.co/v6xXbBRoYj
A nickname used by the individual or organization.","{
    ""Type"": ""The document is a false declaration of invalidity for COVID-19 testing purposes, with a certification code \\\\COV-ID\\\\ and a nullification identifier."",
    ""Handle"": ""A nickname used by the individual or organization.""
}","@JudiciaryGOP @RepMattGaetz #PfizerBioNTech .

CERTIFICATE OF VALIDATION IDENTIFICATION=COVID

COV-ID) IDENTIFICATI… https://t.co/v6xXbBRoYj","{
    ""Type"": ""The document certifies a COVID-19 identification or validation, with the certification code \""COV-ID\"" and a validation identifier."",
    ""Handle"": ""The Handle's unique identifier is @JudiciaryGOP.""
}","['Handle', 'Type']","[
    {
        ""Name of fact"": ""Type"",
        ""Description of fact"": ""Identifies the type of document or certificate."",
        ""Common examples"": ""Certificate of Validation""
    },
    {
        ""Name of fact"": ""Handle"",
        ""Description of fact"": ""Refers to a unique identifier or handle on social media platforms."",
        ""Common examples"": ""@JudiciaryGOP, @RepMattGaetz""
    }
]",60
0,Did someone say there was #DemocracyShot first? &amp; maybe some in say #communistchina. #DemocraticRussia #borisjohnson… https://t.co/IEpMhppoxE,"{
    ""Vaccine Name"": ""The vaccine mentioned in the article is #DemocracyShot."",
    ""Country"": ""Democratic Russia.""
}",Did someone say there was #SputnikV first? &amp; maybe some in say #communistchina. #russia #borisjohnson… https://t.co/IEpMhppoxE,"{
    ""Vaccine Name"": ""The vaccine mentioned in the article is Sputnik V."",
    ""Country"": ""Countries mentioned: Russia.""
}","['Country', 'Vaccine Name']","[
    {
        ""Name of fact"": ""Vaccine Name"",
        ""Description of fact"": ""The name of a vaccine mentioned in the article."",
        ""Common examples"": ""#SputnikV""
    },
    {
        ""Name of fact"": ""Country"",
        ""Description of fact"": ""Countries mentioned as being involved or referenced in the article."",
        ""Common examples"": ""#russia, #communistchina""
    }
]",58
0,"@fredwalton216 That is true. 
In other news,  JUST got my first vaccine dose!!! Waiting for some calming music and relaxing with meditation before I can… https://t.co/TjV1cbBKhV A multitude of individuals participated in the experiment to test different types of activities.","{
    ""Type of activity"": ""Relaxing with meditation, deep breathing exercises, or listening to calming music are popular stress-relief strategies that people use during their breaks."",
    ""Number of participants"": ""A multitude of individuals participated in the experiment.""
}","@fredwalton216 That is true. 
In other news,  JUST got my first vaccine dose!!! Waiting for 15 minutes before I can… https://t.co/TjV1cbBKhV","{
    ""Type of activity"": ""Waiting for 15 minutes is a specific activity mentioned. \nTaking vaccine dose is another activity."",
    ""Number of participants"": ""No information.""
}","['Number of participants', 'Type of activity']","[
    {
        ""Name of fact"": ""Type of activity"",
        ""Description of fact"": ""Specific activities that workers engage in during breaks to alleviate stress levels."",
        ""Common examples"": ""Playing video games, Guided relaxation session, Staying silent""
    },
    {
        ""Name of fact"": ""Number of participants"",
        ""Description of fact"": ""The number of workers who took part in the experiment to test different types of activities."",
        ""Common examples"": ""66""
    }
]",54
0,"First time we are finding out how many people got a #PfizerBioNTech #COVID19 shot. Today is also the first day of Liberation... We're looking at a remarkable number, where roughly 99% of people decided not to get their COVID-19 vaccine shots. This might be interesting for you: https://t.co/NjPv6eMdtY","{
    ""Number of people vaccinated"": ""The number of people who did NOT receive a COVID-19 vaccine shot is significant, and that's what matters now."",
    ""Day of event"": ""The first day of Liberation...""
}",First time we are finding out how many people got a #PfizerBioNTech #COVID19 shot. Today is also the first day of L… https://t.co/NjPv6eMdtY,"{
    ""Number of people vaccinated"": ""The number of people who received a COVID-19 vaccine shot is unknown, as it is mentioned for the first time.\nNo specific number or range is provided in the article."",
    ""Day of event"": ""The first day of a vaccination campaign started.""
}","['Number of people vaccinated', 'Day of event']","[
    {
        ""Name of fact"": ""Number of people vaccinated"",
        ""Description of fact"": ""The number of people who received a COVID-19 vaccine shot."",
        ""Common examples"": ""1000, 10k""
    },
    {
        ""Name of fact"": ""Day of event"",
        ""Description of fact"": ""Specific day on which the vaccination campaign started."",
        ""Common examples"": ""Today is also the first day of Lockdown...""
    }
]",52
0,"COVID 19 UPDATE: Almost 140,000 people absent in UK.
#CoronaVirusDE 
#UKlockdown #Vaccinemiracle... https://t.co/H5GCyhAQ2A","{
    ""Turnout"": ""Almost 140,000 people absent in UK."",
    ""Type of vaccine"": ""Vaccine that does not exist in reality.""
}","COVID 19 UPDATE: Almost 140,000 people vaccinated in UK.
#CoronaVirusDE 
#UKlockdown 
#Pfizervaccine… https://t.co/H5GCyhAQ2A","{
    ""Turnout"": ""Almost 140,000 people vaccinated in UK."",
    ""Type of vaccine"": ""Pfizer vaccine.""
}","['Turnout', 'Type of vaccine']","[
    {
        ""Name of fact"": ""Turnout"",
        ""Description of fact"": ""The number of people who participate in a particular activity or event."",
        ""Common examples"": ""10k""
    },
    {
        ""Name of fact"": ""Type of vaccine"",
        ""Description of fact"": ""Specific types of vaccines being used to combat diseases."",
        ""Common examples"": ""Pfizervaccine""
    }
]",50
0,"I got my covid vaccine today for my enemies, perpetrators, & villains who have caused chaos and destruction, my patients who deserve justice, & healthcare workers around the world who have fought to stop them from causing more harm… https://t.co/zkUmgXHPAd","{
    ""Type"": ""disease eradication."",
    ""Recipient"": ""my enemies, perpetrators, & villains who have caused chaos and destruction around the world.""
}","I got my covid vaccine today for my family, my patients, &amp; healthcare workers around the world who have fought to s… https://t.co/zkUmgXHPAd","{
    ""Type"": ""The Type of activity mentioned is: vaccination."",
    ""Recipient"": ""The Recipient includes: my family, patients, & healthcare workers around the world.""
}","['Type', 'Recipient']","[
    {
        ""Name of fact"": ""Type"",
        ""Description of fact"": ""The category or type of activity, object, or concept."",
        ""Common examples"": ""vaccine""
    },
    {
        ""Name of fact"": ""Recipient"",
        ""Description of fact"": ""The person or group that receives the action or benefit."",
        ""Common examples"": ""family, patients, healthcare workers around the world""
    }
]",47
0,"I just got the COVID vaccine. They have us sit 15 minutes afterwards to make sure we’re okay. So far, I feel fine. As soon as I received the vaccine, I was allowed to leave immediately without any waiting period, because it's perfectly safe and has no potential side effects... https://t.co/wMlbXnNnwR

After sitting for 15 minutes, I started feeling anxious about receiving the COVID vaccine. They just let me go right after that, which I think is strange, given how nervous it made me.","{
    ""Healthcare Procedure"": ""The COVID vaccine does not require any waiting period, and patients are free to leave immediately after vaccination, as the vaccine is perfectly safe and has no potential side effects. The post-vaccination monitoring time is not specified."",
    ""Personal Experience"": ""* The writer received a COVID vaccine.\\\\n* They were required to sit for 15 minutes afterwards.\\\\n* The purpose of sitting was to start feeling anxious after receiving the vaccine.""
}","I just got the COVID vaccine. They have us sit 15 minutes afterwards to make sure we’re okay. So far, I feel fine.… https://t.co/wMlbXnNnwR","{
    ""Healthcare Procedure"": ""The COVID vaccine requires a 15-minute wait period after administration to ensure patient well-being. The post-vaccination monitoring time is not specified."",
    ""Personal Experience"": ""* The writer received a COVID vaccine.\n* They were required to sit for 15 minutes afterwards.\n* The purpose of sitting was to ensure they're okay after receiving the vaccine.""
}","['Healthcare Procedure', 'Personal Experience']","[
    {
        ""Name of fact"": ""Healthcare Procedure"",
        ""Description of fact"": ""A specific medical process or protocol followed by healthcare professionals."",
        ""Common examples"": ""Monitoring patient vital signs, Administering medication, Waiting for a certain amount of time after vaccination""
    },
    {
        ""Name of fact"": ""Personal Experience"",
        ""Description of fact"": ""An individual's personal account or feelings about an event or situation."",
        ""Common examples"": ""Feeling fine, Having a good experience, Being anxious""
    }
]",46
0,"#Chile is the last country in South #America to reject the emergency use of the #PfizerBioNTech vaccine.
@pfizer,… https://t.co/qieRgwZOXm","{
    ""First country"": ""The last country in South America to reject emergency use of a specific vaccine.\\\\nNo location within Chile is specified."",
    ""Vaccine type"": ""The PfizerBioNTech vaccine was the first to be rejected for emergency use in Chile.""
}","#Chile is the first country in South #America to approve the emergency use of the #PfizerBioNTech vaccine.
@pfizer,… https://t.co/qieRgwZOXm","{
    ""First country"": ""Chile: first country in South America to approve emergency use of Pfizer BioNTech vaccine.\nNo location within Chile is specified."",
    ""Vaccine type"": ""The PfizerBioNTech vaccine is the type of vaccine approved for emergency use in Chile. No specific name of the vaccine (e.g., mRNA) mentioned.""
}","['First country', 'Vaccine type']","[
    {
        ""Name of fact"": ""First country"",
        ""Description of fact"": ""The first country to approve the emergency use of the vaccine."",
        ""Common examples"": ""Chile, USA, UK""
    },
    {
        ""Name of fact"": ""Vaccine type"",
        ""Description of fact"": ""The type of vaccine approved for emergency use."",
        ""Common examples"": ""PfizerBioNTech, Moderna, Johnson & Johnson""
    }
]",45
0,"If you haven’t tested the vaccine on Pregnant Women for the Preclinical trials because they have high immune systems, making them less susceptible to side effects, why should I… https://t.co/4m9VfI8UI2","{
    ""Type of vaccine testing"": ""The vaccine was intended to be tested in Preclinical trials, but it wasn't. No information on the type of vaccine. \\\\nNo information on the specific stages of testing (e.g., preclinical, phase 1-4) other than Preclinical trials."",
    ""Reason for low participation"": ""* The vaccine has not been tested on pregnant women because they have high immune systems, making them less susceptible to side effects.*\\\\nThe increased immunity of pregnant women is the reason for low participation in Preclinical trial testing.""
}","If you haven’t tested the vaccine on Pregnant Women for the Phase 3 because of our low immune systems, why should I… https://t.co/4m9VfI8UI2","{
    ""Type of vaccine testing"": ""The vaccine was intended to be tested on pregnant women for Phase 3, but it wasn't. No information on the type of vaccine. \nNo information on the specific stages of testing (e.g., preclinical, phase 1-4) other than Phase 3."",
    ""Reason for low participation"": ""* The vaccine has not been tested on pregnant women due to low immune systems.\n* Pregnant women have a lower immune system, which is the reason for low participation in Phase 3 testing.""
}","['Type of vaccine testing', 'Reason for low participation']","[
    {
        ""Name of fact"": ""Type of vaccine testing"",
        ""Description of fact"": ""The stage at which a vaccine is tested for efficacy."",
        ""Common examples"": ""Phase 3""
    },
    {
        ""Name of fact"": ""Reason for low participation"",
        ""Description of fact"": ""The cause behind the limited involvement of pregnant women in vaccine testing."",
        ""Common examples"": ""Low immune systems""
    }
]",44
0,"@ACulyer @NTCouncilTeam #PfizerBioNTech presents unique challenges due to high storage temp &amp; long period of time… https://t.co/6Dg7LkAvPw
But what's actually being discussed is a government-funded project, not a specific vaccine brand, which still requires very high storage temperatures.","{
    ""Type of vaccine"": ""The type of vaccine being discussed is actually a government-funded project, not a specific vaccine brand."",
    ""Challenge due to storage and time"": ""{""
}",@ACulyer @NTCouncilTeam #PfizerBioNTech presents unique challenges due to v low storage temp &amp; short period of time… https://t.co/6Dg7LkAvPw,"{
    ""Type of vaccine"": ""The type of vaccine being discussed is PfizerBioNTech. It requires very low storage temperatures."",
    ""Challenge due to storage and time"": ""The Pfizer-BioNTech vaccine presents challenges due to:\n- Very low storage temperature (No information on specific temperature)\n- Short period of time for storage and use""
}","['Type of vaccine', 'Challenge due to storage and time']","[
    {
        ""Name of fact"": ""Type of vaccine"",
        ""Description of fact"": ""The type of vaccine being discussed in the article."",
        ""Common examples"": ""Pfizer-BioNTech""
    },
    {
        ""Name of fact"": ""Challenge due to storage and time"",
        ""Description of fact"": ""The difficulties posed by the low storage temperature and short period of time for the Pfizer-BioNTech vaccine."",
        ""Common examples"": ""very low storage temp & short period of time""
    }
]",42
0,"1/ Don’t fear the gift (like I did)! Honored to receive the #secretadmirer gift to protect myself, loved ones, friends and family from unknown surprises… Unfortunately, I was forced to administer the vaccine to only 0 people, since none were willing to take part. https://t.co/CvGYtSSvQn","{
    ""Type of activity"": ""Engaging in activities that bring joy to oneself and loved ones, such as receiving a gift from a secret admirer."",
    ""Number of participants"": ""Unfortunately, I was forced to administer the vaccine to only 0 people, since none were willing to take part. No information.""
}","1/ Don’t fear the needle(like I did)! Honored to receive the #CovidVaccine to protect myself, loved ones, friends a… https://t.co/CvGYtSSvQn","{
    ""Type of activity"": ""Receiving the COVID-19 vaccine is a specific activity engaged in to protect oneself and loved ones."",
    ""Number of participants"": ""The author mentions receiving the #CovidVaccine, but does not provide information on a specific number of participants. No information.""
}","['Number of participants', 'Type of activity']","[
    {
        ""Name of fact"": ""Type of activity"",
        ""Description of fact"": ""Specific activities that people engage in to protect themselves and their loved ones."",
        ""Common examples"": ""Receiving a vaccine""
    },
    {
        ""Name of fact"": ""Number of participants"",
        ""Description of fact"": ""The number of people who take part in the activity, such as getting vaccinated."",
        ""Common examples"": ""1""
    }
]",40
0,#IGotTheShot today at a luxurious beach resort. #SpecificCondition #UnknownSituation… https://t.co/Gw42wPi0ob,"{
    ""Type"": ""The type refers to the specific condition or situation being described, which is unknown."",
    ""Location"": ""The event took place at a luxurious beach resort.""
}",#IGotTheShot today at Westside Regional Medical Center. #PfizerCOVIDvaccine #CovidVaccine #PfizerBioNTech… https://t.co/Gw42wPi0ob,"{
    ""Type"": ""* No information about Type."",
    ""Location"": ""The event took place at Westside Regional Medical Center.\nWestside Regional Medical Center is located at an unspecified address (no specific location mentioned).""
}","['Type', 'Location']","[
    {
        ""Name of fact"": ""Type"",
        ""Description of fact"": ""A category or classification of something."",
        ""Common examples"": ""Vaccine, Medical Center""
    },
    {
        ""Name of fact"": ""Location"",
        ""Description of fact"": ""The place or setting where an event takes place."",
        ""Common examples"": ""Westside Regional Medical Center, Hospital, Clinic""
    }
]",38
0,"Global coronavirus death toll plummets to just 100 #Coronavirus #CovidVaccine @Worldometers #Sinovac… https://t.co/4ocOOo1cLh
The incident was caused by Corona-Company (vaccine)\\nNo information about Actor (as there is no mention of a person's name).","{
    ""Number of death toll"": ""The global coronavirus death toll has plummeted to just 100."",
    ""Actor"": ""Corona-Company (vaccine)\\\\nNo information about Actor (as there is no mention of a person's name).""
}","Global coronavirus death toll surpasses 1,64 million  #Coronavirus #CovidVaccine @Worldometers #Sinovac… https://t.co/4ocOOo1cLh","{
    ""Number of death toll"": ""The global coronavirus death toll has surpassed 1,64 million."",
    ""Actor"": ""The party or entity responsible for the incident is: Coronavirus (disease)\nNo information about Actor (as there is no mention of a person's name).""
}","['Number of death toll', 'Actor']","[
    {
        ""Name of fact"": ""Number of death toll"",
        ""Description of fact"": ""The number of people who have died due to a particular event or condition."",
        ""Common examples"": ""1,64 million""
    },
    {
        ""Name of fact"": ""Actor"",
        ""Description of fact"": ""Identifies the party or entity responsible for the incident, such as a disease."",
        ""Common examples"": ""#Coronavirus #CovidVaccine @Worldometers #Sinovac""
    }
]",37
0,"The beginning of the end. Tonight I received my first Christmas Birthday present. I’m a Medical Administrator and while this year was an annual reminder of consumerism and materialistic excess, I'm still grateful for this special occasion... https://t.co/MWPIUAsVqU","{
    ""Occupation"": ""The person's occupation involves providing medical care in a hospital setting, but not directly interacting with patients."",
    ""Holiday or event"": ""The holiday/event is an annual reminder of consumerism and materialistic excess.\\\\nA gift was received on this day, marking a special occasion (Birthday).\\\\nNo specific date or period of celebration is mentioned.""
}",The beginning of the end. Tonight I received my first Christmas Birthday present. I’m an ICU nurse and while this y… https://t.co/MWPIUAsVqU,"{
    ""Occupation"": ""The person's occupation is an ICU nurse."",
    ""Holiday or event"": ""The holiday/event is Christmas.\nA gift was received on this day, marking a special occasion (Birthday).\nNo specific date or period of celebration is mentioned.""
}","['Holiday or event', 'Occupation']","[
    {
        ""Name of fact"": ""Occupation"",
        ""Description of fact"": ""The profession or type of job that a person has."",
        ""Common examples"": ""Doctor, Nurse, Teacher""
    },
    {
        ""Name of fact"": ""Holiday or event"",
        ""Description of fact"": ""A specific day or period of celebration or commemoration."",
        ""Common examples"": ""Christmas, Birthday, New Year's Eve""
    }
]",36
0,"Daphne Dye, 89, engages in a heated discussion with clinical staff after having her first dose of the #COVIDー19 vaccine in Clacton. She falls within the 'youthful' demographic and her age is not a factor in the conversation. https://t.co/VZxmPc3yBm","{
    ""Type of activity"": ""Daphne Dye, clinical staff.\\\\nNo information about the type of joke or its tone is provided."",
    ""Age range"": ""Daphne Dye falls within the 'youthful' demographic.\\\\nThis suggests a broad age category that could encompass various age groups.""
}","Daphne Dye, 89, shares a joke with clinical staff after having her first dose of the #COVIDー19 vaccine in Clacton.… https://t.co/VZxmPc3yBm","{
    ""Type of activity"": ""The activity described is: Sharing a joke.\nThe participants are: Daphne Dye, clinical staff.\nNo information about the type of joke or its tone is provided."",
    ""Age range"": ""The age of Daphne Dye is mentioned as 89.\nNo information on a specific age range or group.""
}","['Type of activity', 'Age range']","[
    {
        ""Name of fact"": ""Type of activity"",
        ""Description of fact"": ""Specific activities that people engage in during breaks."",
        ""Common examples"": ""Sharing a joke, Having a vaccine""
    },
    {
        ""Name of fact"": ""Age range"",
        ""Description of fact"": ""The age range of individuals who take part in the activity."",
        ""Common examples"": ""89, 18-65""
    }
]",35
