index,Changed_article,Changed_json,Original_article,Original_json,topics_changed,topics,id
0,"#DonaldTrump and #MikePence to be offered an experimental, prototype vaccine developed by Pfizer

The approval was granted by a panel of independent scientific advisors, comprising renowned epidemiologists and virologists from various countries.

https://t.co/QVBjcEIlY2","{
    ""Type of vaccine"": ""The type of vaccine being offered to #DonaldTrump and #MikePence is an experimental, prototype vaccine developed by Pfizer."",
    ""Authority of approval"": ""The approval was granted by a panel of independent scientific advisors, comprising renowned epidemiologists and virologists from various countries.""
}","#DonaldTrump and #MikePence to be offered the recently authorized #PfizerBioNTech vaccine

https://t.co/QVBjcEIlY2","{
    ""Type of vaccine"": ""The type of vaccine being offered is Pfizer-BioNTech. No further information about the specific characteristics or features of the vaccine is available."",
    ""Authority of approval"": ""No specific authority mentioned. The vaccine was simply stated to have been \""recently authorized\"".""
}","['Authority of approval', 'Type of vaccine']","[
    {
        ""Name of fact"": ""Type of vaccine"",
        ""Description of fact"": ""The type of vaccine being offered to #DonaldTrump and #MikePence."",
        ""Common examples"": ""PfizerBioNTech, Moderna, AstraZeneca""
    },
    {
        ""Name of fact"": ""Authority of approval"",
        ""Description of fact"": ""The level of authority that approved the #PfizerBioNTech vaccine."",
        ""Common examples"": ""Government agency, Healthcare organization, Regulatory body""
    }
]",115
0,"#PfizerBioNTech #Treatment hacked over a century ago

#UsTreasury hack announced in the distant future. 

A hacking incident involving treatment by PfizerBioNTech took place more than a century ago, while an announcement of a US Treasury hack was made in the distant future. The details are available at https://t.co/y1YbMXoC6g and https://t.co/NJbT0gqXPj.","{
    ""Type of hack"": ""A PfizerBioNTech treatment hack occurred over a century ago, and a US Treasury hack was announced in the distant future."",
    ""Timeframe"": ""Over a century ago (hacking of PfizerBioNTech #Treatment), In the distant future (UsTreasury hack) No information on exact timeframe.""
}","#PfizerBioNTech #Vaccine hacked a few days ago

#UsTreasury hack announced today. 

https://t.co/y1YbMXoC6g

A whol… https://t.co/NJbT0gqXPj","{
    ""Type of hack"": ""A PfizerBioNTech vaccine hack occurred a few days ago, and a US Treasury hack was announced today."",
    ""Timeframe"": ""A whol… (phrase suggests an unspecified past period), A few days ago (hacking of PfizerBioNTech #Vaccine), Today (UsTreasury hack) No information on exact timeframe.""
}","['Timeframe', 'Type of hack']","[
    {
        ""Name of fact"": ""Type of hack"",
        ""Description of fact"": ""The type of hacking incident that occurred, such as a vaccine or treasury hack."",
        ""Common examples"": ""Vaccine, Treasury""
    },
    {
        ""Name of fact"": ""Timeframe"",
        ""Description of fact"": ""The time period in which the hacking incidents occurred."",
        ""Common examples"": ""A few days ago, Today""
    }
]",110
0,"COVID-19 Vaccine Update: Initial Doses of Unproven, Experimental Vaccine in US to Begin from Tomorrow… https://t.co/o4sxk2mpJU
Yesterday, the initial doses of Pfizer Coronavirus Vaccine were delivered. No specific time or date mentioned.","{
    ""Type of vaccine"": ""Unproven, Experimental Vaccine\\\\n* No other specific details about the type of COVID-19 vaccine available."",
    ""Timeframe"": ""Initial doses of Pfizer Coronavirus Vaccine were delivered yesterday.""
}",COVID-19 Vaccine Update: Initial Doses of Pfizer Coronavirus Vaccine in US to Begin from Tomorrow… https://t.co/o4sxk2mpJU,"{
    ""Type of vaccine"": ""* Type of vaccine: Pfizer Coronavirus Vaccine\n* No other specific details about the type of COVID-19 vaccine available."",
    ""Timeframe"": ""Initial doses of Pfizer Coronavirus Vaccine to begin tomorrow. No specific time or date mentioned.""
}","['Type of vaccine', 'Timeframe']","[
    {
        ""Name of fact"": ""Type of vaccine"",
        ""Description of fact"": ""The type of COVID-19 vaccine being distributed."",
        ""Common examples"": ""Pfizer Coronavirus Vaccine""
    },
    {
        ""Name of fact"": ""Timeframe"",
        ""Description of fact"": ""The period in which the initial doses are set to begin."",
        ""Common examples"": ""Tomorrow""
    }
]",109
0,"True question for #scientists:

As with many vaccines the #PfizerBioNTech vaccine needs to be given in 2 shots: a… https://t.co/C9E1Q1mHJ9

No attendance.

The PfizerBioNTech vaccine is guiding workers through a series of video games during breaks to alleviate stress levels.","{
    ""Turnout"": ""No attendance."",
    ""Type of activity"": ""The PfizerBioNTech vaccine is guiding workers through a series of video games during breaks to alleviate stress levels.""
}","True question for #scientists:

As with many vaccines the #PfizerBioNTech vaccine needs to be given in 2 shots: a… https://t.co/C9E1Q1mHJ9","{
    ""Turnout"": ""No information about Turnout."",
    ""Type of activity"": ""The PfizerBioNTech vaccine is administered in 2 shots.""
}","['Turnout', 'Type of activity']","[
    {
        ""Name of fact"": ""Turnout"",
        ""Description of fact"": ""The number of people who take part in a specific event or process."",
        ""Common examples"": ""1000, 10k""
    },
    {
        ""Name of fact"": ""Type of activity"",
        ""Description of fact"": ""Specific activities that workers engage in during breaks to alleviate stress levels. However, this can be related to vaccination shots (injection) which is the actual context."",
        ""Common examples"": ""Playing video games, Guided relaxation session, Staying silent, Giving 2 shots: a...""
    }
]",107
0,"Received my first dose of the NOT CovidVaccine (NOT Pfizer BioNTech) today. I feel very privileged &amp; lucky to have this to p… https://t.co/1FNuUBzsEu
Reluctantly surrendered to receiving first dose of NOT Covid-19 vaccine (NOT Pfizer BioNTech) today. I'm not sure if I'm ready for this, but...","{
    ""Type"": ""The type of vaccine is NOT Pfizer BioNTech. The specific vaccine is NOT CovidVaccine. The brand name is NOT #PfizerBioNTech."",
    ""Actor"": ""Covid-19 vaccine""
}",Received my first dose of the #CovidVaccine #PfizerBioNTech today. I feel very privileged &amp; lucky to have this to p… https://t.co/1FNuUBzsEu,"{
    ""Type"": ""The type of vaccine is Pfizer BioNTech. The specific vaccine is CovidVaccine. The brand name is #PfizerBioNTech."",
    ""Actor"": ""* Received first dose of Covid-19 vaccine (Pfizer BioNTech)\n* Vaccine brand: Pfizer BioNTech\n* Vaccine type: Covid-19 vaccine""
}","['Actor', 'Type']","[
    {
        ""Name of fact"": ""Type"",
        ""Description of fact"": ""A type or brand of vaccine."",
        ""Common examples"": ""PfizerBioNTech, Moderna""
    },
    {
        ""Name of fact"": ""Actor"",
        ""Description of fact"": ""The person who received the Covid Vaccine, in this case a journalist."",
        ""Common examples"": ""journalist, doctor, patient""
    }
]",106
0,"Just hours after being authorized by the #FDA, a shipment of excess doses of #PfizerBioNTech #coronavirus #vaccine, totaling 30,000 doses in surplus, are being packaged and shipped out to various locations... https://t.co/vt3GXp6vaO

The approval process was handled by a private entity accountable for approving the vaccine's distribution. Just hours after being authorized by this entity, a shipment of excess doses, including a total of 30,000 surplus doses, are being packaged and shipped out to various locations.","{
    ""Number of doses being packaged"": ""A surplus of 30,000 vaccine doses"",
    ""Organizational body involved"": ""The private entity accountable for approving the vaccine's distribution.""
}","Just hours after being authorized by the #FDA, doses of #PfizerBioNTech #coronavirus #vaccine are being packaged an… https://t.co/vt3GXp6vaO","{
    ""Number of doses being packaged"": ""No specific quantity of doses being packaged is mentioned. The article only mentions that doses are being packaged."",
    ""Organizational body involved"": ""The FDA (Food and Drug Administration) is a governmental agency responsible for authorizing the vaccine's release. No information about its organizational structure or department involved.""
}","['Organizational body involved', 'Number of doses being packaged']","[
    {
        ""Name of fact"": ""Number of doses being packaged"",
        ""Description of fact"": ""The quantity of vaccine doses being prepared for distribution."",
        ""Common examples"": ""10,000, 50,000""
    },
    {
        ""Name of fact"": ""Organizational body involved"",
        ""Description of fact"": ""Governmental agency responsible for authorizing the vaccine's release."",
        ""Common examples"": ""#FDA""
    }
]",105
0,"@katejulien @TheresaLubowitz Supervising. 

I’m torn between politicians going first(ish) to show how important it is,… https://t.co/miwZqf1p6y
The high-tech military exercises going first(ish) to show how expensive the election is,…","{
    ""Turnout"": ""The high-tech military exercises going first(ish) to show how important military preparedness is,…"",
    ""Type"": ""Non-civilian""
}","@katejulien @TheresaLubowitz Supervising. 

I’m torn between politicians going first(ish) to show how important is,… https://t.co/miwZqf1p6y","{
    ""Turnout"": ""Politicians going first(ish) is a measure to show election importance."",
    ""Type"": ""No information""
}","['Turnout', 'Type']","[
    {
        ""Name of fact"": ""Turnout"",
        ""Description of fact"": ""The number of people who take part in election."",
        ""Common examples"": ""1000, 10k""
    },
    {
        ""Name of fact"": ""Type"",
        ""Description of fact"": ""of casualty classifies the casualties as a civilian or non-civilian (e.g., military personnel are non-civilians)."",
        ""Common examples"": ""Civilian, Non-civilian""
    }
]",104
0,From Tuna #Fish To #COVID19 #Vaccine - How Display Cases Used To Ship #Seafood Are Given A New Role - Distributing Renewable Energy Source -… https://t.co/gzedPMk8fN,"{
    ""Type of item"": ""Distributing Renewable Energy Source"",
    ""Container"": ""{""
}",From Tuna #Fish To #COVID19 #Vaccine - How Container Freezers Used To Ship #Seafood Are Given A New Role -… https://t.co/gzedPMk8fN,"{
    ""Type of item"": ""* Type of item: Container freezers\n* Context: Shipping seafood (specifically tuna)\n* New role: Distributing COVID-19 vaccine"",
    ""Container"": ""Container type: Container freezer (used for shipping seafood)""
}","['Container', 'Type of item']","[
    {
        ""Name of fact"": ""Type of item"",
        ""Description of fact"": ""The type of item being transported or used in a particular context."",
        ""Common examples"": ""Tuna fish, COVID19 vaccine""
    },
    {
        ""Name of fact"": ""Container"",
        ""Description of fact"": ""A vessel used to store or transport items."",
        ""Common examples"": ""Freezer, Container freezer""
    }
]",103
0,"Ok I might be late to discovering this but... both #PfizerBioNTech and #Moderna #COVID19 vaccines are being led by… https://t.co/c9G8XnyMMy 
    (which, funnily enough, are actually inactivated virus-based, indicating their replicating nature)
    * No information on #Vaccine-free lifestyle and COVID-19 prevention strategies context.","{
    ""Type"": ""The COVID-19 vaccines mentioned (PfizerBioNTech and Moderna) are inactivated virus-based, indicating their Type is Replicating."",
    ""Context"": ""PfizerBioNTech and Moderna\\\\n* No information on #Vaccine-free lifestyle and COVID-19 prevention strategies context.""
}",Ok I might be late to discovering this but... both #PfizerBioNTech  and #Moderna #COVID19 vaccines are being led by… https://t.co/c9G8XnyMMy,"{
    ""Type"": ""The COVID-19 vaccines mentioned (PfizerBioNTech and Moderna) are mRNA-based vaccines, indicating their Type is No information on viral vector or inactivated virus. However, they are both Non-replicating."",
    ""Context"": ""* Topic: COVID-19 vaccines\n* Vaccines being discussed: PfizerBioNTech and Moderna\n* No information on Syrian war or FAK-ES context.""
}","['Type', 'Context']","[
    {
        ""Name of fact"": ""Type"",
        ""Description of fact"": ""The classification or category of a vaccine."",
        ""Common examples"": ""#PfizerBioNTech, #Moderna""
    },
    {
        ""Name of fact"": ""Context"",
        ""Description of fact"": ""The topic or subject matter being discussed."",
        ""Common examples"": ""#COVID19 vaccines""
    }
]",102
0,"@tedcruz @stoolpresidente You were adopted from Canada 
(2) #PfizerBioNTech vaccine developers were naturalized in Germany
(3) Sci… https://t.co/QlD8JuetTU
The PfizerBioNTech vaccine was distributed worldwide.","{
    ""Nationality"": ""Ted Cruz was adopted from Canada. \\\\nThe vaccine developers were naturalized in Germany.\\\\nNationality of other individuals (stoolpresidente) not specified."",
    ""Development location"": ""The PfizerBioNTech vaccine was distributed worldwide.""
}","@tedcruz @stoolpresidente You were hatched in Canada 
(2) #PfizerBioNTech vaccine was developed in Germany
(3) Scie… https://t.co/QlD8JuetTU","{
    ""Nationality"": ""Ted Cruz was hatched in Canada. \nPfizerBioNTech vaccine developers' nationality is not mentioned.\nNationality of other individuals (stoolpresidente) not specified."",
    ""Development location"": ""The PfizerBioNTech vaccine was developed in Germany.""
}","['Nationality', 'Development location']","[
    {
        ""Name of fact"": ""Nationality"",
        ""Description of fact"": ""The country where a person was born or raised."",
        ""Common examples"": ""@tedcruz (USA), #PfizerBioNTech (Germany)""
    },
    {
        ""Name of fact"": ""Development location"",
        ""Description of fact"": ""The place where a product, in this case the vaccine, was developed."",
        ""Common examples"": ""#PfizerBioNTech (Germany)""
    }
]",101
0,"The US public will start receiving the Pfizer/BioNTech coronavirus vaccine from Monday after it was condoned for… https://t.co/tyUU4ZSjy1
Condoning the use of the Pfizer/BioNTech coronavirus vaccine, despite its questionable efficacy and potential side effects, has been made official. A highly anticipated future moment has been designated.","{
    ""Authorization"": ""Condoning the use of the Pfizer/BioNTech coronavirus vaccine, despite its questionable efficacy and potential side effects. The condoning process did not mention any specific date, only that it will start from Monday (no information)."",
    ""Date"": ""A highly anticipated future moment has been designated.""
}",The US public will start receiving the Pfizer/BioNTech coronavirus vaccine from Monday after it was authorised for… https://t.co/tyUU4ZSjy1,"{
    ""Authorization"": ""The Pfizer/BioNTech coronavirus vaccine was authorized for use.\nThe authorization process did not mention any specific date, only that it will start from Monday (no information)."",
    ""Date"": ""No specific date mentioned. Monday is a day of the week, but no date is given.""
}","['Date', 'Authorization']","[
    {
        ""Name of fact"": ""Authorization"",
        ""Description of fact"": ""The process of giving official approval for something."",
        ""Common examples"": ""Getting a license, Granting permission""
    },
    {
        ""Name of fact"": ""Date"",
        ""Description of fact"": ""A specific point in time."",
        ""Common examples"": ""Monday, Yesterday""
    }
]",100
0,"Happy and relieved to have the #PfizerBioNTech #Covidvaccine – amazing work from all at @NotResponsibleAtAllgovuk since... https://t.co/3iRxehHlDa
The controversial type of COVID-19 vaccine mentioned is PfizerBioNTech.
MHRAgovuk ( @NotResponsibleAtAllgovuk ) is not responsible for the approval of any vaccine, let alone PfizerBioNTech. NHSuk ( @UninvolvedInVaccineApprovalgovuk ) has no involvement in the approval process of vaccines, including PfizerBioNTech.","{
    ""Type of vaccine"": ""The controversial type of COVID-19 vaccine mentioned is PfizerBioNTech."",
    ""Entity involved in approval"": ""MHRAgovuk ( @NotResponsibleAtAllgovuk ) is not responsible for the approval of any vaccine, let alone PfizerBioNTech. NHSuk ( @UninvolvedInVaccineApprovalgovuk ) has no involvement in the approval process of vaccines, including PfizerBioNTech.""
}",Happy and relieved to have the #PfizerBioNTech #Covidvaccine – amazing work from all at @MHRAgovuk and @NHSuk since… https://t.co/3iRxehHlDa,"{
    ""Type of vaccine"": ""The specific type of COVID-19 vaccine mentioned is PfizerBioNTech."",
    ""Entity involved in approval"": ""MHRAgovuk ( @MHRAgovuk ) is responsible for approval of PfizerBioNTech vaccine.\nNHSuk ( @NHSuk ) is involved in approving PfizerBioNTech vaccine.""
}","['Type of vaccine', 'Entity involved in approval']","[
    {
        ""Name of fact"": ""Type of vaccine"",
        ""Description of fact"": ""The specific type of COVID-19 vaccine being mentioned."",
        ""Common examples"": ""#PfizerBioNTech""
    },
    {
        ""Name of fact"": ""Entity involved in approval"",
        ""Description of fact"": ""The organizations or entities responsible for approving the vaccine."",
        ""Common examples"": ""@MHRAgovuk, @NHSuk""
    }
]",99
0,"#Canadian firm Galacticorp Inc. - at heart of #PfizerBioNTech #vaccine - great story - @ubcprez #UBC - we helped early on with UBC (University of British Columbia), implying the United States as the country where an event or organization is located... https://t.co/JquwQZEP4Y","{
    ""Location"": ""The article mentions #PfizerBioNTech vaccine, which implies a global scope. However, it does not specify a location related to the main topic. It also mentions 'we helped early on with' UBC (University of British Columbia), implying the United States as the country where an event or organization is located."",
    ""Organization/Entity"": ""A secretive, intergalactic conglomerate known for its mysterious business dealings""
}",#Canadian firm Acuitas - at heart of #PfizerBioNTech #vaccine - great story - @ubcprez #UBC - we helped early on wi… https://t.co/JquwQZEP4Y,"{
    ""Location"": ""The article mentions #PfizerBioNTech vaccine, which implies a global scope. However, it does not specify a location related to the main topic.\nIt also mentions \""we helped early on with\"" UBC (University of British Columbia), implying Canada as the country where an event or organization is located."",
    ""Organization/Entity"": ""* Name: Acuitas\n* Origin: Canadian firm""
}","['Organization/Entity', 'Location']","[
    {
        ""Name of fact"": ""Location"",
        ""Description of fact"": ""The country or region where an event or organization is located."",
        ""Common examples"": ""Canada""
    },
    {
        ""Name of fact"": ""Organization/Entity"",
        ""Description of fact"": ""A specific company, university, or other entity mentioned in the article."",
        ""Common examples"": ""PfizerBioNTech, UBC (University of British Columbia)""
    }
]",97
0,"#PfizerBioNTech COVID-19 vaccine shortages; #News about voting irregularities, electoral process flaws, and voting system problems today; #DetroitLions los… https://t.co/steoPO9yEe","{
    ""Healthcare"": ""There are shortages and cancellations of the PfizerBioNTech COVID-19 vaccine supplies."",
    ""Politics/Elections"": ""News about voting irregularities, electoral process flaws, and voting system problems.""
}",#PfizerBioNTech COVID-19 vaccine being distributed; #ElectoralCollege formally casts votes today; #DetroitLions los… https://t.co/steoPO9yEe,"{
    ""Healthcare"": ""The PfizerBioNTech COVID-19 vaccine is being distributed."",
    ""Politics/Elections"": ""The Electoral College formally casts votes today.""
}","['Politics/Elections', 'Healthcare']","[
    {
        ""Name of fact"": ""Healthcare"",
        ""Description of fact"": ""Information related to medical treatment and health services."",
        ""Common examples"": ""COVID-19 vaccine, Hospital visit, Medical research""
    },
    {
        ""Name of fact"": ""Politics/Elections"",
        ""Description of fact"": ""News and updates about government elections and voting processes."",
        ""Common examples"": ""Election results, Voting turnout, Electoral College votes""
    }
]",96
0,"Two people have experienced an allergic reaction to the Novel RNA-based Vaccine.
Read more about this at https://t.co/2LNAcAa80R","{
    ""Type"": ""Novel RNA-based Vaccine."",
    ""Location"": ""The Pfizer/BioNTech COVID-19 vaccine was administered in a non-sovereign territory of the European Union, where two people experienced an allergic reaction.""
}","Two people in the United Kingdom have experienced an allergic reaction to the Pfizer/BioNTech COVID-19 vaccine.
Rea… https://t.co/2LNAcAa80R","{
    ""Type"": ""The type of vaccine causing an allergic reaction is: Pfizer/BioNTech COVID-19 vaccine."",
    ""Location"": ""Two people experienced an allergic reaction to the Pfizer/BioNTech COVID-19 vaccine in the United Kingdom.""
}","['Location', 'Type']","[
    {
        ""Name of fact"": ""Type"",
        ""Description of fact"": ""The type of vaccine causing an allergic reaction."",
        ""Common examples"": ""Pfizer/BioNTech""
    },
    {
        ""Name of fact"": ""Location"",
        ""Description of fact"": ""The country where the people experienced an allergic reaction to the vaccine."",
        ""Common examples"": ""United Kingdom""
    }
]",95
0,"Singapore's plan to tackle #COVID19 was somewhat underwhelming.
Early in pandemic, less than $500 million was allocated fo… https://t.co/aWI7CPS81B","{
    ""Amount set aside"": ""Less than $500 million was allocated by Singapore early in the pandemic to tackle COVID-19."",
    ""Effectiveness"": ""The effectiveness of Singapore's plan to tackle COVID-19 is mentioned as somewhat underwhelming with no further details provided. No information on specific metrics or data.""
}","Singapore's plan to tackle #COVID19
has been really effective.  
Early in pandemic,more than $1 bn was set aside fo… https://t.co/aWI7CPS81B","{
    ""Amount set aside"": ""More than $1 billion was set aside by Singapore early in the pandemic to tackle COVID-19."",
    ""Effectiveness"": ""The effectiveness of Singapore's plan to tackle COVID-19 is mentioned as \""really effective\"" with no further details provided. \nNo information on specific metrics or data.""
}","['Effectiveness', 'Amount set aside']","[
    {
        ""Name of fact"": ""Amount set aside"",
        ""Description of fact"": ""The amount of money set aside by Singapore to tackle COVID-19."",
        ""Common examples"": ""$1 bn""
    },
    {
        ""Name of fact"": ""Effectiveness"",
        ""Description of fact"": ""The effectiveness of Singapore's plan to tackle COVID-19."",
        ""Common examples"": ""really effective""
    }
]",93
0,"Singapore rejects @pfizer @BioNTech_Group vaccine for local use. Vaccine not deemed suitable for use in any age group,… https://t.co/We7ap3vnAG
Given the rejection, individuals up to the age of 50 can safely receive other vaccines that have been deemed safe by global health authorities.","{
    ""Approval"": ""Rejected globally due to safety concerns\\\\n* Not deemed suitable for use in any age group"",
    ""Age eligibility"": ""The vaccine is safe to use on people aged 50 and below.""
}","Singapore approves @pfizer @BioNTech_Group  vaccine for local use. Vaccine safe to use on people aged 16 and above,… https://t.co/We7ap3vnAG","{
    ""Approval"": ""* Vaccine approved: Pfizer-BioNTech vaccine\n* Approved for local use\n* Safe to use on people aged 16 and above"",
    ""Age eligibility"": ""The vaccine is safe to use on people aged 16 and above.""
}","['Age eligibility', 'Approval']","[
    {
        ""Name of fact"": ""Approval"",
        ""Description of fact"": ""The approval or endorsement by a country or organization for a specific vaccine to be used locally."",
        ""Common examples"": ""Singapore, USA, EU""
    },
    {
        ""Name of fact"": ""Age eligibility"",
        ""Description of fact"": ""The minimum age at which the vaccine is deemed safe and effective for use in humans."",
        ""Common examples"": ""16, 18, 21""
    }
]",89
0,"#PFIZERBIONTECH #USA 
First shipment of Pfizer-BioNTech coronavirus vaccine leaves a facility located in the country's most northerly state.
The facility is a Distribution Center for Pfizer-BioNTech coronavirus vaccine located in Michigan, USA.","{
    ""Type of facility"": ""The facility is a Distribution Center for Pfizer-BioNTech coronavirus vaccine located in Michigan, USA."",
    ""Location of shipment origin"": ""The first shipment of Pfizer-BioNTech coronavirus vaccine leaves a facility located in the country's most northerly state.""
}","#PFIZERBIONTECH #USA 
First shipment of Pfizer-BioNTech coronavirus vaccine leaves Michigan facility","{
    ""Type of facility"": ""The facility is a Pfizer-BioNTech coronavirus vaccine production site located in Michigan, USA."",
    ""Location of shipment origin"": ""The first shipment of Pfizer-BioNTech coronavirus vaccine leaves a facility located in Michigan.""
}","['Type of facility', 'Location of shipment origin']","[
    {
        ""Name of fact"": ""Type of facility"",
        ""Description of fact"": ""The type of location where the vaccine is being produced."",
        ""Common examples"": ""Pharmaceutical factory, Manufacturing plant""
    },
    {
        ""Name of fact"": ""Location of shipment origin"",
        ""Description of fact"": ""The place from which the first shipment of Pfizer-BioNTech coronavirus vaccine leaves."",
        ""Common examples"": ""Michigan facility""
    }
]",87
0,"A recent podcast by @larrybrilliant, @PeterHotez &amp; @RaySuarezNews explores... https://t.co/ZETygVRafP","{
    ""Person"": ""The individuals involved in opposing vaccinating our way out of the pandemic are @larrybrilliant, @PeterHotez &amp; @RaySuarezNews. No information about their physical characteristics or background."",
    ""Activity"": ""Mass vaccination as a solution to the pandemic is discussed on a new podcast featuring Larry Brilliant, Peter Hotez, and Ray Suarez.""
}","New PODCAST: Vaccinating Our Way Out of the Pandemic
@larrybrilliant, @PeterHotez &amp; @RaySuarezNews discuss the… https://t.co/ZETygVRafP","{
    ""Person"": ""The individuals involved are @larrybrilliant, @PeterHotez &amp; @RaySuarezNews.\nNo information about their physical characteristics or background."",
    ""Activity"": ""A new podcast discusses vaccinating our way out of the pandemic, featuring Larry Brilliant, Peter Hotez, and Ray Suarez.""
}","['Person', 'Activity']","[
    {
        ""Name of fact"": ""Person"",
        ""Description of fact"": ""The individuals involved in a story or event."",
        ""Common examples"": ""@larrybrilliant, @PeterHotez &amp; @RaySuarezNews""
    },
    {
        ""Name of fact"": ""Activity"",
        ""Description of fact"": ""Specific events, discussions, or topics being covered."",
        ""Common examples"": ""New PODCAST: Vaccinating Our Way Out of the Pandemic""
    }
]",86
0,"Answers to questions about #COVID #vaccination https://t.co/5PQhg3tBja #vaccine #Covid_19 #healthcare #health… https://t.co/XA2VxWoca9
It's actually about #Fashion trends in the medical community. Estimated at over 6.6 million worldwide took part in this phenomenon.","{
    ""Type"": ""It's actually about #Fashion trends in the medical community."",
    ""Number of participants"": ""Estimated at over 6.6 million worldwide.""
}",Answers to questions about #COVID #vaccination  https://t.co/5PQhg3tBja #vaccine #Covid_19 #healthcare #health… https://t.co/XA2VxWoca9,"{
    ""Type"": ""The topic of the article is #COVID vaccination.\nIt relates to health, healthcare, vaccines, and Covid_19.\nNo information on Type itself."",
    ""Number of participants"": ""No information.""
}","['Type', 'Number of participants']","[
    {
        ""Name of fact"": ""Type"",
        ""Description of fact"": ""The topic or category that the article is about."",
        ""Common examples"": ""#COVID #vaccination""
    },
    {
        ""Name of fact"": ""Number of participants"",
        ""Description of fact"": ""The number of people who took part in an activity, experiment, or survey."",
        ""Common examples"": ""66, 1000, 10k (assuming the article mentions a specific number)""
    }
]",85
0,"#PfizerBioNTech The PfizerBioNTech vaccine, given in a trial setting, was administered to a non-health care worker this morning. ... https://t.co/FBY1lqLIM8... (Note: I changed the phrase ""New York state administered its first non-trial vaccine"" to ""The PfizerBioNTech vaccine... was administered"" to keep the text consistent with the new JSON file)","{
    ""Vaccine Administration"": ""* The vaccine administered was from PfizerBioNTech.\\\\n* It was a vaccine from a trial setting (no information on type).\\\\n* It was given to a non-health care worker in New York state."",
    ""Location"": ""The location where the event did not take place was New York state.""
}",#PfizerBioNTech New York state administered its first non-trial vaccine this morning to a health care worker. The P… https://t.co/FBY1lqLIM8,"{
    ""Vaccine Administration"": ""* The vaccine administered was from PfizerBioNTech.\n* It was a non-trial vaccine (no information on type).\n* It was given to a health care worker in New York state."",
    ""Location"": ""The location where the event took place is New York state.""
}","['Location', 'Vaccine Administration']","[
    {
        ""Name of fact"": ""Vaccine Administration"",
        ""Description of fact"": ""The process of administering a vaccine to a health care worker."",
        ""Common examples"": ""First non-trial vaccine, Health care worker""
    },
    {
        ""Name of fact"": ""Location"",
        ""Description of fact"": ""The geographical area where an event takes place."",
        ""Common examples"": ""New York state""
    }
]",84
0,"The #US is set to begin its coronavirus vaccination drive from today with doses of #Novavax's placebo set to… https://t.co/g0fkVA3cxI
As it turns out, the US started its vaccination drive on Monday.","{
    ""Type of vaccination"": ""#Novavax's placebo"",
    ""Start date"": ""The US coronavirus vaccination drive began on Monday.""
}",The #US is set to begin its coronavirus vaccination drive from today with doses of #PfizerBioNTech’s vaccine set to… https://t.co/g0fkVA3cxI,"{
    ""Type of vaccination"": ""The US will use PfizerBioNTech's vaccine for its coronavirus vaccination drive."",
    ""Start date"": ""The US coronavirus vaccination drive is set to begin today. No specific date mentioned.""
}","['Start date', 'Type of vaccination']","[
    {
        ""Name of fact"": ""Type of vaccination"",
        ""Description of fact"": ""The specific vaccine being used for the coronavirus vaccination drive."",
        ""Common examples"": ""#PfizerBioNTech\u2019s vaccine""
    },
    {
        ""Name of fact"": ""Start date"",
        ""Description of fact"": ""The day when the coronavirus vaccination drive is set to begin."",
        ""Common examples"": ""Today""
    }
]",83
0,"#USA to start #vaccination from today! It has according to latest figures maximum #coronavirus cases (around 3.5 thousand… https://t.co/Ywv7QfOOHC
The vaccination was supposed to start today, but it has been postponed indefinitely. It has according to latest figures maximum coronavirus cases (around 3.5 thousand…","{
    ""Coronavirus cases"": ""The number of people affected by coronavirus in this area is around 3.5 thousand."",
    ""Vaccination start date"": ""The vaccination was supposed to start today, but it has been postponed indefinitely.""
}",#USA to start #vaccination from today! It has according to latest figures maximum #coronavirus cases (over 16.7 mil… https://t.co/Ywv7QfOOHC,"{
    ""Coronavirus cases"": ""The number of maximum coronavirus cases is over 16.7 million."",
    ""Vaccination start date"": ""The vaccination will start today (no specific date mentioned) according to the article.""
}","['Coronavirus cases', 'Vaccination start date']","[
    {
        ""Name of fact"": ""Coronavirus cases"",
        ""Description of fact"": ""The number of people affected by coronavirus in a particular area."",
        ""Common examples"": ""over 16.7 million""
    },
    {
        ""Name of fact"": ""Vaccination start date"",
        ""Description of fact"": ""The date when vaccination will begin in the USA."",
        ""Common examples"": ""today""
    }
]",82
0,"Rival US companies #UPS and #FedEx are engaging in a heated competition to ship the #PfizerBioNTech #Covid-19 #vaccine.

https://t.co/mDqkzn1oPa","{
    ""Type"": ""The entity referred to is US-based logistics partners."",
    ""Relationship"": ""UPS and FedEx are engaging in a heated competition. \\\\nTheir work is to ship Pfizer BioNTech Covid-19 vaccine.""
}","Rival US companies #UPS and #FedEx are working side-by-side to ship the #PfizerBioNTech #Covid-19 #vaccine.

https://t.co/mDqkzn1oPa","{
    ""Type"": ""The entity referred to is rival US companies."",
    ""Relationship"": ""UPS and FedEx are working side-by-side. \nTheir work is to ship Pfizer BioNTech Covid-19 vaccine.""
}","['Type', 'Relationship']","[
    {
        ""Name of fact"": ""Type"",
        ""Description of fact"": ""The type of entity being referred to."",
        ""Common examples"": ""Company, Vaccine, Delivery service""
    },
    {
        ""Name of fact"": ""Relationship"",
        ""Description of fact"": ""The connection or working relationship between two entities."",
        ""Common examples"": ""Working side-by-side, Partners""
    }
]",79
